generated_candidate_id,status,vina_affinity,pose_qc,pose_count,failure_category,failure_reason,protocol_id,protocol_hash,receptor_hash,tool_hash,ligand_hash,pose_hash,job_signature,cached,pose_path,job_folder
ATP-GEN-A100C3DC972B,success,-8.431,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,c20cbec7b43d76272d1205845e960332add1207e20b03543ae35d48cd6e67c7e,8d0c1e9d890ce7532d7e60c1edb2b17827196b2f4d2388ef0684e981010facc9,2dd1abb8ef96e9611b9b2a4795c8c9b9faefe74e9473b05bea6bd02b62906308,True,results\phase16\poses\ATP-GEN-A100C3DC972B_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\2d\2dd1abb8ef96e9611b9b2a4795c8c9b9faefe74e9473b05bea6bd02b62906308
ATP-GEN-85CC2556A6C7,success,-8.041,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,1728c46883b55f99f4d5ecc31d70eaafd13f601289aa510cb002dcb54465dab3,d1443ed530a1a2d732517e33c4675064e733a832b933672a8091e1d354554c7a,b86b6faf9b9acf2d05aa850bc9d74455bc41e192727cf23132d62442e39e69b2,True,results\phase16\poses\ATP-GEN-85CC2556A6C7_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\b8\b86b6faf9b9acf2d05aa850bc9d74455bc41e192727cf23132d62442e39e69b2
ATP-GEN-BD60F3115C29,success,-8.381,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,b705626a744a65c865fb7e2d1033434255abb862993e974d9cfb79edce2a8b55,2e0cbff292fc41b5645838482274e9e4e8abd404862032c0980bceb719f969c2,2a8ece8b43158b4eb169bdc4dc3a52be05a2d06ab43a353b97b41c0412eaec0f,True,results\phase16\poses\ATP-GEN-BD60F3115C29_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\2a\2a8ece8b43158b4eb169bdc4dc3a52be05a2d06ab43a353b97b41c0412eaec0f
ATP-GEN-7EDB77D61EB0,success,-7.222,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,971cca32c62d22f62fab3793ff83cc5277745c79faef01bbdc79791e513c3fe4,5c20317ff057625b6577bf106c53d4b4dbd012489af763d888d31de954435199,8503228a9a0fe6e3dfe65d95f58458fe87226d90fce99b983ba941379223eef2,True,results\phase16\poses\ATP-GEN-7EDB77D61EB0_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\85\8503228a9a0fe6e3dfe65d95f58458fe87226d90fce99b983ba941379223eef2
ATP-GEN-B94A3A6839BC,success,-8.366,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,a7aff7193989fb8b24249fd789b2aebd50554628e9872ce5ef3eb8cff2e50903,08b1a28e93d9e9c7fcaa0304bfa8c1e9c2693d83a2d1e3159bf78f60b25c3c64,3d26f67a072267b859448ba740e9c1adcb1f3d2f984f6d65b36254146a055160,True,results\phase16\poses\ATP-GEN-B94A3A6839BC_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\3d\3d26f67a072267b859448ba740e9c1adcb1f3d2f984f6d65b36254146a055160
ATP-GEN-B300EB647C08,success,-7.403,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,05dadf8b335410823886f3ad517068d60164fb6c84517420324a71c8e70daeca,c1a6b0649724e57f4bbe3a3af4489fbd4958e073639bf2d2a808eeae6c9763ec,4a3c568e37d57f1ce7e302f8d3abbcdc673179cef9478308e9692cf5466f7e80,True,results\phase16\poses\ATP-GEN-B300EB647C08_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\4a\4a3c568e37d57f1ce7e302f8d3abbcdc673179cef9478308e9692cf5466f7e80
ATP-GEN-7A898D5E996B,success,-8.954,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,d697a59cf6c679effd34e0cff5aa5d8534213ab3ea50af5f734f66595a79d1da,e51ee52b82575ba013e8f566cb14eb32e700afc9d935b9e81247b60a2886b151,ff0da08a36d1e95d7cea934e866ab60d17b1cf7460d33ae6ddf6144db72c2ccc,True,results\phase16\poses\ATP-GEN-7A898D5E996B_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\ff\ff0da08a36d1e95d7cea934e866ab60d17b1cf7460d33ae6ddf6144db72c2ccc
ATP-GEN-D0AEE101CC4E,success,-8.041,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,0579703fd44bfa2ab529fa0c62a1432c74f5db55691f689bc11a46c86b9b6ed6,ae30375737ca57c18554a61209bf4773276ff1676dad821f450137936231abf6,f39fa30774fee2ab53227a7f111a7cdac18dd46f10843ec5e353fd3586a74f11,True,results\phase16\poses\ATP-GEN-D0AEE101CC4E_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\f3\f39fa30774fee2ab53227a7f111a7cdac18dd46f10843ec5e353fd3586a74f11
ATP-GEN-3C9700D3899F,success,-7.684,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,1302d651079ec60e8b5f1d8b21884f5119e6b04cf1c7e8ef82fed9fd532d7114,78e91008d82491b7626f687fe2f38e544669c632c35b02551531fabd6f3b2aa0,e89fcac751961a139b5175907271aaa51770d0e5bf57be29730cd7480c2748ff,True,results\phase16\poses\ATP-GEN-3C9700D3899F_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\e8\e89fcac751961a139b5175907271aaa51770d0e5bf57be29730cd7480c2748ff
ATP-GEN-417172D65AEA,success,-8.031,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,b923799a87ad71e63eb03760d129f2b6042cf8d0b4f3a499459d29c40d6c3d85,d8058ad6839c2656d1518a3ea432b7c6458ecdc9e2e46900f5bd3307428bff71,9c4076170f19702213d9db01f4b57e6213e1294253b800de307ce0a4f775498e,True,results\phase16\poses\ATP-GEN-417172D65AEA_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\9c\9c4076170f19702213d9db01f4b57e6213e1294253b800de307ce0a4f775498e
ATP-GEN-5789C72E0C6E,success,-7.693,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,c333e65186efe7f92e25d48b3c6b303bac66ce731309fe6299c9678c0d5de5f3,c3261aceb2356b817596319fc8dac40e9d0247e2151b784e28c884f3b124ecef,f8cb6a8db8ebbe8c22113ba6623e942fd3e8e03719f139fabde7b1830d9b24ac,True,results\phase16\poses\ATP-GEN-5789C72E0C6E_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\f8\f8cb6a8db8ebbe8c22113ba6623e942fd3e8e03719f139fabde7b1830d9b24ac
ATP-GEN-0F83499026D7,success,-8.292,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,bb8e49d1ee43783dcf393ddb916c49ecbd9158832e9bb443332055006d3ba4b5,175218d9010a746154eb997856e47f812d7f270dfb0fb0fdc7b2ecc0eca3cd8e,717c94fa5902fb86ce91daabb16538d94e6f603c74dfa5a2ae73a803698d977b,True,results\phase16\poses\ATP-GEN-0F83499026D7_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\71\717c94fa5902fb86ce91daabb16538d94e6f603c74dfa5a2ae73a803698d977b
ATP-GEN-B23607590C79,success,-7.875,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,74b4d568f317c25dd0ee8b0e361c3b2be806e87c335f7a2b776eb18f3cd5d4be,1cdfbf7386567d5fcddcff7f170fb55b2fb8148c58afac96fe0e0d6532e1198c,a703dcc201ec5e5e84ac0fc63be10ecb3ba8d0661de94093a079d9d7e73f4a1b,True,results\phase16\poses\ATP-GEN-B23607590C79_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\a7\a703dcc201ec5e5e84ac0fc63be10ecb3ba8d0661de94093a079d9d7e73f4a1b
ATP-GEN-6121CFFF3B72,success,-7.936,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,f8e83676900628d952deab2554535738c84bbfe97f307d16683b2fd5d81bd474,185f0da67ce472a62c36fec90d577db75435a48da0d9d5920569bb6f3e4e0cc2,b040a3933e4cb8f44a5bb476f552bf45192815ae7607d87d39f8f961ce010d1e,True,results\phase16\poses\ATP-GEN-6121CFFF3B72_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\b0\b040a3933e4cb8f44a5bb476f552bf45192815ae7607d87d39f8f961ce010d1e
ATP-GEN-CEF1B6FE2CCD,success,-8.123,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,ad8e44ae9e30dc77b21a96982a334731b5284c696edad7b0aec1b1f0891ebe03,ccd2bd6975e5aa3f54a81221234e3bca4da4475035b1ac53f7d8a80a810f1c8f,cf90927a21f230b7b848a6949e4f153c40acc709e5767b12a0f6fb0840baeb28,True,results\phase16\poses\ATP-GEN-CEF1B6FE2CCD_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\cf\cf90927a21f230b7b848a6949e4f153c40acc709e5767b12a0f6fb0840baeb28
ATP-GEN-CC29550C6AE8,success,-7.453,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,14142f610f565ff8dbf17b4ecb6856c1c34b43d813a139acc3ad51a9a79340cc,624b04373110a9be434802be0a4250168dc2d53bac4e476bb1d2872a2209ab1f,ecc1897488671e1f1dfb46a2424495827babd162c441707066368f94306ac465,True,results\phase16\poses\ATP-GEN-CC29550C6AE8_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\ec\ecc1897488671e1f1dfb46a2424495827babd162c441707066368f94306ac465
ATP-GEN-A4BC1598FB65,success,-8.262,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,2b9c42655d352f019b504ed1ca14a49397e22115b1bf7fe644cd9f0ef4a080af,bc06d37b0df7163ea5a5890d3b76b43e75499bd4b683c30eb0d96e11f129c408,afb8c4773ab366a5f3fb3968d949b5dcb835bbd1670f4a2c14fa6b301f3eec37,True,results\phase16\poses\ATP-GEN-A4BC1598FB65_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\af\afb8c4773ab366a5f3fb3968d949b5dcb835bbd1670f4a2c14fa6b301f3eec37
ATP-GEN-397D5A9CBB80,success,-8.43,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,0a6ccf587580deb45408ae7c4c173deaf8b2800c5b2335250f0f9d772f03d405,1e769da804d70f71067ba92c81f392fd2841bf494e8521485abfa4d53e0fc51f,361a55b0dbfa2187d231f107e4ed8d0e3c27d76f4d214eb283f1a7bef50b4d43,True,results\phase16\poses\ATP-GEN-397D5A9CBB80_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\36\361a55b0dbfa2187d231f107e4ed8d0e3c27d76f4d214eb283f1a7bef50b4d43
ATP-GEN-09D4F8E53633,success,-7.553,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,aa61b2b00a4e0870fe5b0670779f3b965cd200da8ef2a96b45bdca84345a59b0,fe06895cf9fe8767cb88de293b64fd8c9b414594a1df40040380d34d5ea1adf0,a79993c1d2d1532359c6f6db28c9ebbe5f38239a61489233a6bec48061f337be,True,results\phase16\poses\ATP-GEN-09D4F8E53633_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\a7\a79993c1d2d1532359c6f6db28c9ebbe5f38239a61489233a6bec48061f337be
ATP-GEN-F6456D9CFF1B,success,-8.556,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,177f9b7aaa6e3f5e804bc501b8490cd874f289ca7adbc353c7682810b01bd8c7,61c898d0f81824317fb68b8729389fcabe7d2cb3659e1241846600d6c80f2e27,e16e61cf12128e85802dd40a17e97205081d455f6d0c2f46e0b662f962abfcf3,True,results\phase16\poses\ATP-GEN-F6456D9CFF1B_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\e1\e16e61cf12128e85802dd40a17e97205081d455f6d0c2f46e0b662f962abfcf3
ATP-GEN-5F57191A6982,success,-7.731,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,23bed1d67614250a3baa45670536fc58b2a69e003a9576bbc09611b8a74d580e,3d8b0068c84606ab102e4de10b41d618b0c190eab5fc9c66686070fc2356618e,36d5a612f59f7e5f99e2d01af967bdb80858eb9f5d2d56e2ef956be915f9942b,True,results\phase16\poses\ATP-GEN-5F57191A6982_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\36\36d5a612f59f7e5f99e2d01af967bdb80858eb9f5d2d56e2ef956be915f9942b
ATP-GEN-050312E1074B,success,-7.716,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,2dd9d32607d13e01399f43a4dc23a62ddee889cf84c8394beebdd6ecc07af530,fc550dbedb8b14da517a69e5a876a5f080242c718c293d592578c52b7c2eb356,443dd5b7e168700ddee84ec50af0cc60b030ea003493d407857a9758f62e1a9b,True,results\phase16\poses\ATP-GEN-050312E1074B_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\44\443dd5b7e168700ddee84ec50af0cc60b030ea003493d407857a9758f62e1a9b
ATP-GEN-08CA40F62221,success,-8.136,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,38e19e56fc77fbb1f6e0da12a7c4809036247dd7b9b31f90a7ba3da1ac936b7b,9cccceed72a210f5120b8b7a954fa6fe5829f7fae2da1bb1aa0fb0eab579d416,5afec18bd980605f71f5fc361c6cf24d0c57d81c2dc62db48d2ba58333582428,True,results\phase16\poses\ATP-GEN-08CA40F62221_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\5a\5afec18bd980605f71f5fc361c6cf24d0c57d81c2dc62db48d2ba58333582428
ATP-GEN-3AC9FA86196F,success,-7.375,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,8eb6e5438720af5093a11a52b1e7ef73f04ade7c13ec3685966d19e4e282ccc1,0ceaa4d57f2ad004bf9edb31c1f3266b1d31bdbaf86d7fad008c93331f894cec,4a77731107b7e77ed88746f8861dbcefc9743990ef13d19e45c79eef6a5723f7,True,results\phase16\poses\ATP-GEN-3AC9FA86196F_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\4a\4a77731107b7e77ed88746f8861dbcefc9743990ef13d19e45c79eef6a5723f7
ATP-GEN-62980B244EE3,success,-8.06,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,f3e85a188ce97a6344c5507c13c66864e7a3464bd608dabfd0cbf0b7e5a93190,bffc9eb9249f00a788b8bf269d31dc2393c628fc3a9e3d0dff8d8540eb586cf1,0325f8734fa578a6653c70a79d97b2272e29225bccd318da99ca3f327eeee6a0,True,results\phase16\poses\ATP-GEN-62980B244EE3_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\03\0325f8734fa578a6653c70a79d97b2272e29225bccd318da99ca3f327eeee6a0
ATP-GEN-682B9656BDB3,success,-7.775,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,5488140fb6c77541a57294a7e38c0d5fbcf0eefb25fdf3efbc215e4344a11f1b,043f2df7acb0e590636aa9ef1214da629afd77089365a0688dbf2d1f80e51812,ec895cf15d70d69fb8265c82c59a7217b3e8c99e1304b39953357de0c15d3b47,True,results\phase16\poses\ATP-GEN-682B9656BDB3_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\ec\ec895cf15d70d69fb8265c82c59a7217b3e8c99e1304b39953357de0c15d3b47
ATP-GEN-DF2CAC3A44FC,success,-8.079,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,81248394c278fa3961ff6f3d755a13b901f199f95b6151af1f8c294336d9c426,6a024e5ec2f66148b6c3137f1761e6662104e0c84a5b42a16857bdfbe746aa93,0dc772290a33ba92fe02e70140ecc0e8a05621c2eaac527e0295c9c2caaa90de,True,results\phase16\poses\ATP-GEN-DF2CAC3A44FC_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\0d\0dc772290a33ba92fe02e70140ecc0e8a05621c2eaac527e0295c9c2caaa90de
ATP-GEN-206D7DCB170E,success,-7.479,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,2a109e81d0856db6c72f978782467a91fb546b97a3729d52f089f8a82a5a3bbc,b70cf4872d8fbc8dcee2e2fb02975cd8de12ac010bbf550c1808361173dce723,d9b716dfff295eaa7711d8a17fc562a0e4048f2d507a7d17f6b56183dfd2aaa0,True,results\phase16\poses\ATP-GEN-206D7DCB170E_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\d9\d9b716dfff295eaa7711d8a17fc562a0e4048f2d507a7d17f6b56183dfd2aaa0
ATP-GEN-1976505B2C38,success,-7.696,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,a62bdfb907834c48a072ac7eb1201aa2be4fd2cd305db771e601cf12d5f94309,bc1e00971c9ebe378039b3496d9f77acee867d181b478cd16550702a2729ecf5,a7df225ee4224465fd30c04428563c90c4727f9841960d50222d2fc38b4ab988,True,results\phase16\poses\ATP-GEN-1976505B2C38_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\a7\a7df225ee4224465fd30c04428563c90c4727f9841960d50222d2fc38b4ab988
ATP-GEN-85339A1B6E87,success,-8.146,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,2a55e7781342391934aae1b17ce09875738fcfa6754568540af63efc191a6ac0,22cee551f35a0b6b2714da4cd61926e26b199672d32ea044b85635d8ace0c7a0,f0a848f8d343f1f2123f2020a1cd95bc34227b39976511ead1f9d8a2386ad033,True,results\phase16\poses\ATP-GEN-85339A1B6E87_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\f0\f0a848f8d343f1f2123f2020a1cd95bc34227b39976511ead1f9d8a2386ad033
ATP-GEN-F003CBCFEF82,success,-8.244,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,079e8476f6c2d3703fa69ed53ada12aaceef93e645df39e331696e695703129f,b202c41adff4e2a4ae315861f5b4b87799de173f6466ae21d7c0e10c87d881a4,1d2711d9f1dbcd779207d23f717aa98d7039d55f346a3a015b04fcf0bc04458d,True,results\phase16\poses\ATP-GEN-F003CBCFEF82_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\1d\1d2711d9f1dbcd779207d23f717aa98d7039d55f346a3a015b04fcf0bc04458d
