anchor_compound_key,anchor_compound_id,anchor_organisms,neighbor_rank,neighbor_compound_key,neighbor_compound_id,neighbor_organisms,tanimoto_morgan_r2_2048,fingerprint_definition
SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,Acinetobacter baumannii;Pseudomonas aeruginosa,4,XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,0.629032,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,Acinetobacter baumannii;Pseudomonas aeruginosa,5,YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,0.627119,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,Acinetobacter baumannii;Pseudomonas aeruginosa,6,AVMFLQZOZFHZLB-UHFFFAOYSA-N,WSA276,Acinetobacter baumannii,0.625,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,Acinetobacter baumannii;Pseudomonas aeruginosa,7,GALJNXWUVQUDRC-UHFFFAOYSA-N,WARD2024-10,Pseudomonas aeruginosa,0.62069,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,Acinetobacter baumannii;Pseudomonas aeruginosa,8,JWHCVPMRQDOIHA-UHFFFAOYSA-N,WSA278,Acinetobacter baumannii,0.6,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,Acinetobacter baumannii;Pseudomonas aeruginosa,9,CJWSCOKTAUPKHM-UHFFFAOYSA-N,WSA236,Acinetobacter baumannii;Pseudomonas aeruginosa,0.553846,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,Acinetobacter baumannii;Pseudomonas aeruginosa,10,SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,0.476923,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,1,MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Pseudomonas aeruginosa,0.75,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,2,CJWSCOKTAUPKHM-UHFFFAOYSA-N,WSA236,Acinetobacter baumannii;Pseudomonas aeruginosa,0.553846,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,3,BMTCMYDFINDWQK-UHFFFAOYSA-N,WARD2024-5,Pseudomonas aeruginosa,0.553571,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,4,BAVNIUAXBSRCQM-UHFFFAOYSA-N,WARD2024-7,Pseudomonas aeruginosa,0.54386,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,5,UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,0.542373,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,6,OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Pseudomonas aeruginosa,0.534483,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,7,DVUDEYVEBQKKMF-UHFFFAOYSA-N,WARD2024-1,Pseudomonas aeruginosa,0.508475,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,8,UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,0.508197,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,9,PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Pseudomonas aeruginosa,0.508197,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,10,IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Pseudomonas aeruginosa,0.491525,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,1,PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Pseudomonas aeruginosa,0.62963,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,2,UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,0.611111,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,3,BMTCMYDFINDWQK-UHFFFAOYSA-N,WARD2024-5,Pseudomonas aeruginosa,0.596154,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,4,BAVNIUAXBSRCQM-UHFFFAOYSA-N,WARD2024-7,Pseudomonas aeruginosa,0.584906,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,5,OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Pseudomonas aeruginosa,0.574074,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,6,IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Pseudomonas aeruginosa,0.527273,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,7,DVUDEYVEBQKKMF-UHFFFAOYSA-N,WARD2024-1,Pseudomonas aeruginosa,0.517857,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,8,SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,0.508197,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,9,MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Pseudomonas aeruginosa,0.492063,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,10,LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Pseudomonas aeruginosa,0.442623,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,1,UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Pseudomonas aeruginosa,0.611111,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,2,PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Pseudomonas aeruginosa,0.611111,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,3,BMTCMYDFINDWQK-UHFFFAOYSA-N,WARD2024-5,Pseudomonas aeruginosa,0.607843,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,4,BAVNIUAXBSRCQM-UHFFFAOYSA-N,WARD2024-7,Pseudomonas aeruginosa,0.596154,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,5,OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Pseudomonas aeruginosa,0.584906,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,6,SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Pseudomonas aeruginosa,0.542373,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,7,IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Pseudomonas aeruginosa,0.537037,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,8,DVUDEYVEBQKKMF-UHFFFAOYSA-N,WARD2024-1,Pseudomonas aeruginosa,0.527273,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,9,MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Pseudomonas aeruginosa,0.52459,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,10,SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,Acinetobacter baumannii;Pseudomonas aeruginosa,0.467742,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,Pseudomonas aeruginosa,1,HXWNUGNSPIOUKJ-HNNXBMFYSA-N,STEED2022-17,Pseudomonas aeruginosa,0.714286,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,Pseudomonas aeruginosa,2,DHQKBEDPXLHXAJ-OAQYLSRUSA-N,STEED2022-19,Pseudomonas aeruginosa,0.677419,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,Pseudomonas aeruginosa,3,DCLANSSFVIGXHQ-OAQYLSRUSA-N,STEED2022-18,Pseudomonas aeruginosa,0.5,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,Pseudomonas aeruginosa,4,IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Pseudomonas aeruginosa,0.483333,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,Pseudomonas aeruginosa,5,DVUDEYVEBQKKMF-UHFFFAOYSA-N,WARD2024-1,Pseudomonas aeruginosa,0.47541,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,Pseudomonas aeruginosa,6,RIDDIWJTDCGXDH-NRFANRHFSA-N,STEED2022-15,Pseudomonas aeruginosa,0.469697,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,Pseudomonas aeruginosa,7,BMTCMYDFINDWQK-UHFFFAOYSA-N,WARD2024-5,Pseudomonas aeruginosa,0.442623,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,Pseudomonas aeruginosa,8,BAVNIUAXBSRCQM-UHFFFAOYSA-N,WARD2024-7,Pseudomonas aeruginosa,0.435484,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,Pseudomonas aeruginosa,9,OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Pseudomonas aeruginosa,0.428571,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,Pseudomonas aeruginosa,10,UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Pseudomonas aeruginosa,0.415385,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,1,JWHCVPMRQDOIHA-UHFFFAOYSA-N,WSA278,Acinetobacter baumannii,0.816667,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,2,AVMFLQZOZFHZLB-UHFFFAOYSA-N,WSA276,Acinetobacter baumannii,0.816667,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,3,SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,Acinetobacter baumannii;Pseudomonas aeruginosa,0.629032,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,4,NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,Acinetobacter baumannii;Pseudomonas aeruginosa,0.58209,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,5,FPTVNOKSIHPUTA-UHFFFAOYSA-N,WSA294,Acinetobacter baumannii,0.569231,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,6,IZWVLJVCXHHUOO-UHFFFAOYSA-N,WSA298,Acinetobacter baumannii,0.550725,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,7,HCBCVTVDQQQYPH-UHFFFAOYSA-N,WSA296,Acinetobacter baumannii,0.549296,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,8,GXYVJEJKTGYEDL-UHFFFAOYSA-N,WSA297,Acinetobacter baumannii,0.493506,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,9,LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Pseudomonas aeruginosa,0.385714,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,Acinetobacter baumannii,10,YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,0.383562,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,1,FPTVNOKSIHPUTA-UHFFFAOYSA-N,WSA294,Acinetobacter baumannii,0.672414,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,2,SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,Acinetobacter baumannii;Pseudomonas aeruginosa,0.627119,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,3,IZWVLJVCXHHUOO-UHFFFAOYSA-N,WSA298,Acinetobacter baumannii,0.619048,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,4,HCBCVTVDQQQYPH-UHFFFAOYSA-N,WSA296,Acinetobacter baumannii,0.590909,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,5,LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Pseudomonas aeruginosa,0.559322,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,6,APMKTVCBYUVFFM-UHFFFAOYSA-N,WARD2024-8,Pseudomonas aeruginosa,0.55,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,7,GXYVJEJKTGYEDL-UHFFFAOYSA-N,WSA297,Acinetobacter baumannii,0.549296,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,8,GALJNXWUVQUDRC-UHFFFAOYSA-N,WARD2024-10,Pseudomonas aeruginosa,0.540984,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,9,NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,Acinetobacter baumannii;Pseudomonas aeruginosa,0.507463,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,Acinetobacter baumannii;Pseudomonas aeruginosa,10,CJWSCOKTAUPKHM-UHFFFAOYSA-N,WSA236,Acinetobacter baumannii;Pseudomonas aeruginosa,0.507463,"RDKit Morgan radius=2, fpSize=2048, canonical isomeric SMILES"
